x,y,Altitude
-53.83560967,-25.10789283,655.5
-53.8356095,-25.10789267,655.5
-53.83560883,-25.1078925,655.6
-53.8356085,-25.10789283,655.7
-53.835608,-25.10789283,655.6
-53.83560767,-25.107893,655.6
-53.83560767,-25.10789283,655.5
-53.83560733,-25.10789283,655.5
-53.835607,-25.107893,655.5
-53.83560683,-25.107893,655.5
-53.83560667,-25.1078935,655.6
-53.835607,-25.10789333,655.6
-53.835607,-25.10789317,655.7
-53.83560717,-25.10789283,655.8
-53.83560767,-25.10789283,655.8
-53.83560983,-25.10789183,655.8
-53.83561317,-25.10789033,655.8
-53.835614,-25.10789,655.8
-53.83561383,-25.1078905,655.8
-53.83561383,-25.1078905,655.8
-53.83561383,-25.10789083,655.8
-53.83561383,-25.10789083,655.9
-53.83561367,-25.10789083,656
-53.83561367,-25.10789067,656
-53.8356135,-25.10789067,656
-53.83561333,-25.10789067,656.1
-53.83561367,-25.10789,656.2
-53.83561383,-25.10788983,656.3
-53.83561367,-25.10788983,656.4
-53.8356135,-25.10788967,656.5
-53.83561333,-25.10788967,656.7
-53.83561333,-25.10788917,656.8
-53.8356135,-25.10788917,656.9
-53.8356135,-25.10788917,657
-53.8356135,-25.10788917,657.1
-53.83561333,-25.10788917,657.3
-53.83561317,-25.107889,657.4
-53.835613,-25.10788917,657.5
-53.835613,-25.107889,657.6
-53.835613,-25.107889,657.7
-53.83561267,-25.10788917,657.8
-53.83561233,-25.107889,657.9
-53.83561217,-25.1078895,658
-53.83561183,-25.10788917,658.2
-53.8356115,-25.107889,658.3
-53.83560983,-25.10788917,658.4
-53.83560517,-25.10789133,658.5
-53.83559983,-25.107896,658.5
-53.83559467,-25.10790167,658.5
-53.8355905,-25.1079085,658.3
-53.835588,-25.10791633,658.3
-53.835586,-25.10792383,658.6
-53.835584,-25.10793217,658.7
-53.83558183,-25.10794033,659
-53.83557917,-25.10794833,659
-53.8355765,-25.107957,659.1
-53.83557467,-25.10796533,659.2
-53.835573,-25.107974,659.2
-53.83557133,-25.107983,659.3
-53.8355695,-25.10799183,659.4
-53.8355685,-25.107996,659.5
-53.83556783,-25.10800033,659.5
-53.8355655,-25.10801267,659.6
-53.8355615,-25.108033,659.7
-53.83555967,-25.1080555,659.7
-53.83555933,-25.108078,659.7
-53.83555983,-25.1081005,659.7
-53.83556067,-25.10812267,659.8
-53.83556267,-25.10814517,659.8
-53.83556467,-25.10816817,659.8
-53.83556683,-25.1081905,659.8
-53.83556983,-25.108213,659.8
-53.83557367,-25.10823567,659.7
-53.8355765,-25.10825833,659.6
-53.83557733,-25.10828083,659.6
-53.83557683,-25.10830367,659.4
-53.835575,-25.1083265,659.4
-53.83557317,-25.10834967,659.3
-53.83557017,-25.108372,659.2
-53.835567,-25.10839217,659.2
-53.83556367,-25.10841067,659.2
-53.8355585,-25.10843317,659.1
-53.8355485,-25.10846033,659.2
-53.83553683,-25.10848433,659.1
-53.83552683,-25.10850283,659
-53.83551933,-25.108518,658.9
-53.83551167,-25.10853333,658.8
-53.8355015,-25.10855183,658.7
-53.83548917,-25.10857433,658.6
-53.83547533,-25.10859867,658.6
-53.83546167,-25.10862383,658.5
-53.83544833,-25.10864883,658.5
-53.83543567,-25.10867333,658.4
-53.8354235,-25.10869733,658.3
-53.83541217,-25.10872167,658.3
-53.835401,-25.108746,658.1
-53.83538917,-25.10877017,658.1
-53.8353765,-25.10879383,658
-53.83536467,-25.10881833,658
-53.83535333,-25.10884217,657.8
-53.83534183,-25.1088665,657.8
-53.835331,-25.10889133,657.8
-53.83531967,-25.10891633,657.7
-53.83531017,-25.10894183,657.7
-53.83530233,-25.10896833,657.7
-53.8352955,-25.10899483,657.8
-53.83529017,-25.1090215,657.9
-53.83528683,-25.10904783,657.8
-53.8352835,-25.10907467,657.8
-53.8352805,-25.10910167,657.6
-53.83527817,-25.10912883,657.6
-53.83527483,-25.10915417,657.5
-53.83527083,-25.10917983,657.6
-53.835264,-25.1092055,657.5
-53.83525483,-25.10923067,657.6
-53.83524617,-25.10925583,657.7
-53.8352365,-25.10928133,657.7
-53.83522633,-25.1093065,657.8
-53.835215,-25.1093305,657.8
-53.83520133,-25.1093535,658
-53.83518667,-25.109376,658.1
-53.83516933,-25.10939733,658.1
-53.83515167,-25.109417,658.2
-53.83513283,-25.1094365,658.4
-53.8351135,-25.10945383,658.5
-53.83509133,-25.10947,658.5
-53.83506767,-25.1094845,658.7
-53.835043,-25.109498,658.9
-53.83501783,-25.10951083,658.8
-53.83499317,-25.10952333,658.9
-53.83496883,-25.10953583,658.9
-53.83494317,-25.10954833,659
-53.834916,-25.1095595,659.1
-53.83488867,-25.10956883,659.1
-53.8348625,-25.1095785,659.2
-53.834836,-25.1095855,659.3
-53.83480767,-25.10959067,659.5
-53.83477883,-25.10959483,659.5
-53.83474983,-25.109598,659.5
-53.83472083,-25.10959933,659.6
-53.834692,-25.10960017,659.5
-53.834663,-25.10959933,659.4
-53.83463417,-25.10959633,659.3
-53.83460683,-25.10959183,659.3
-53.83458533,-25.109588,659.1
-53.83456417,-25.10958267,659
-53.83454317,-25.1095745,659
-53.8345225,-25.1095645,659
-53.83450367,-25.1095525,659
-53.83448617,-25.10953867,659.1
-53.83446967,-25.109524,659.1
-53.834455,-25.1095085,659.3
-53.834441,-25.10949217,659.2
-53.83442783,-25.109476,659.1
-53.83441467,-25.10946383,659
-53.83439983,-25.10945533,659
-53.83438383,-25.10944883,659
-53.83436733,-25.10944417,658.9
-53.83435417,-25.109443,658.8
-53.83434333,-25.10944367,658.8
-53.834331,-25.10944683,658.7
-53.83431683,-25.10945433,658.4
-53.83430367,-25.10946483,658
-53.83429567,-25.10947867,657.8
-53.834292,-25.109493,657.6
-53.83429233,-25.10950617,657.7
-53.83429633,-25.10951733,657.8
-53.83430533,-25.109531,657.7
-53.83431967,-25.1095445,657.8
-53.834337,-25.10955583,657.8
-53.834356,-25.10956533,657.8
-53.83437483,-25.10957483,657.9
-53.8343935,-25.1095845,658.1
-53.834412,-25.10959667,658.1
-53.834431,-25.10961,658.1
-53.83444833,-25.1096245,658.1
-53.83446467,-25.10964033,658.1
-53.83447983,-25.10965783,658
-53.83449433,-25.10967583,657.9
-53.8345075,-25.10969417,657.8
-53.83452033,-25.10971283,657.8
-53.83453433,-25.10973117,657.7
-53.83455,-25.1097495,657.6
-53.83456767,-25.109768,657.5
-53.834585,-25.1097865,657.5
-53.83460367,-25.10980483,657.4
-53.83462317,-25.10982233,657.3
-53.8346445,-25.1098385,657
-53.83466767,-25.109854,656.8
-53.834692,-25.1098685,656.8
-53.83471767,-25.1098815,656.7
-53.83474417,-25.10989183,656.6
-53.83477167,-25.10990017,656.6
-53.8347995,-25.10990533,656.6
-53.83482817,-25.10990583,656.7
-53.83485733,-25.10990433,656.7
-53.83488517,-25.10989867,656.7
-53.834912,-25.10988967,656.7
-53.83493767,-25.10987833,656.8
-53.83496167,-25.109864,656.8
-53.83498383,-25.10984717,656.8
-53.8350025,-25.1098285,656.8
-53.835018,-25.1098095,656.6
-53.83503217,-25.10978817,656.7
-53.8350445,-25.109766,656.8
-53.83505583,-25.109743,656.8
-53.83506717,-25.1097195,656.9
-53.83507883,-25.10969667,656.8
-53.835091,-25.10967367,656.9
-53.835105,-25.1096505,656.9
-53.83511817,-25.10962767,656.8
-53.8351305,-25.1096045,656.7
-53.835142,-25.10958233,656.6
-53.83515267,-25.1095595,656.5
-53.83516183,-25.10953683,656.4
-53.83517083,-25.109514,656.4
-53.83517817,-25.10949033,656.3
-53.83518367,-25.10946667,656.2
-53.83518667,-25.10944267,656.2
-53.835186,-25.109419,656.3
-53.83518183,-25.10939533,656.4
-53.83517367,-25.1093735,656.5
-53.83516267,-25.109353,656.6
-53.83514867,-25.10933333,656.7
-53.83513117,-25.10931633,656.9
-53.835112,-25.10930217,657.1
-53.8350895,-25.109291,657.1
-53.83506567,-25.109283,657.3
-53.83504067,-25.109278,657.4
-53.83501533,-25.10927833,657.6
-53.83498917,-25.109282,657.7
-53.83496417,-25.10928967,657.8
-53.83494133,-25.10930233,657.9
-53.8349205,-25.10931683,657.8
-53.83490017,-25.10933283,657.9
-53.83487983,-25.10935017,657.9
-53.8348595,-25.10936767,658
-53.8348375,-25.1093855,658
-53.83481367,-25.10940267,658.1
-53.834788,-25.1094195,658.2
-53.8347615,-25.109435,658.3
-53.83473467,-25.1094505,658.3
-53.83470817,-25.10946583,658.3
-53.83468067,-25.1094805,658.3
-53.83465317,-25.10949517,658.3
-53.83462517,-25.10950967,658.2
-53.83459783,-25.10952433,658.2
-53.83457033,-25.10953917,658
-53.83454283,-25.10955433,657.9
-53.83451783,-25.10956967,657.8
-53.83449133,-25.1095825,657.8
-53.83446133,-25.10958983,657.7
-53.83443133,-25.10959,657.7
-53.8344015,-25.1095835,657.6
-53.834374,-25.10957267,657.7
-53.83434783,-25.1095595,657.7
-53.8343215,-25.10954517,657.6
-53.83429683,-25.10953,657.6
-53.83427233,-25.1095145,657.6
-53.83424817,-25.10949833,657.6
-53.83422433,-25.10948067,657.7
-53.83420083,-25.109463,657.9
-53.83417833,-25.109445,658
-53.83415533,-25.109427,658.1
-53.834133,-25.10940833,658.2
-53.83411067,-25.10938983,658.4
-53.83408867,-25.10937083,658.5
-53.83406633,-25.1093525,658.6
-53.83404433,-25.10933333,658.7
-53.83402217,-25.10931417,658.7
-53.83399867,-25.10929667,658.8
-53.83397383,-25.10928067,658.7
-53.83394683,-25.10926667,658.7
-53.8339195,-25.10925383,658.6
-53.83389117,-25.109243,658.5
-53.8338625,-25.10923267,658.3
-53.83383333,-25.1092235,658.3
-53.8338045,-25.10921467,658.3
-53.83377433,-25.10920783,658.2
-53.83374367,-25.10920317,658.1
-53.8337125,-25.10920133,658.1
-53.83368217,-25.10920467,658.1
-53.83365233,-25.10921117,658
-53.83362417,-25.1092205,658
-53.833596,-25.10923017,657.9
-53.83356917,-25.10924033,658
-53.83354317,-25.1092525,658
-53.8335185,-25.109267,658.2
-53.83349517,-25.1092835,658.3
-53.83347367,-25.10930217,658.4
-53.8334545,-25.10932317,658.4
-53.83343567,-25.10934467,658.5
-53.83341633,-25.1093665,658.5
-53.83339617,-25.10938717,658.6
-53.83337617,-25.10940767,658.7
-53.833355,-25.10942733,658.8
-53.8333345,-25.10944683,658.9
-53.833315,-25.10946733,659
-53.83329617,-25.10948917,658.9
-53.83327683,-25.109511,658.9
-53.8332575,-25.1095325,658.8
-53.83323833,-25.10955383,658.9
-53.83321867,-25.10957517,658.9
-53.83319867,-25.10959617,658.9
-53.83317817,-25.109617,658.7
-53.833157,-25.10963733,658.6
-53.833136,-25.1096575,658.5
-53.8331145,-25.10967733,658.4
-53.83309283,-25.109697,658.4
-53.833071,-25.10971617,658.3
-53.833049,-25.10973533,658.3
-53.83302683,-25.109754,658.4
-53.83300467,-25.109773,658.5
-53.832982,-25.10979167,658.4
-53.83295967,-25.1098105,658.5
-53.832938,-25.1098295,658.5
-53.83291583,-25.10984833,658.4
-53.83289367,-25.10986683,658.3
-53.8328705,-25.1098845,658.3
-53.83284717,-25.10990133,658.4
-53.8328235,-25.10991833,658.4
-53.83279933,-25.10993583,658.4
-53.832775,-25.1099525,658.4
-53.83275067,-25.10996933,658.5
-53.83272617,-25.109986,658.5
-53.83270167,-25.11000233,658.5
-53.83267633,-25.1100185,658.4
-53.83265117,-25.1100335,658.4
-53.83262617,-25.11004917,658.4
-53.83260017,-25.11006417,658.4
-53.83257417,-25.1100785,658.4
-53.832548,-25.110092,658.5
-53.83252067,-25.11010433,658.6
-53.83249417,-25.11011667,658.6
-53.83247033,-25.1101275,658.6
-53.83244617,-25.11013817,658.7
-53.832422,-25.11014967,658.8
-53.83239767,-25.11016183,658.8
-53.83237183,-25.1101735,658.8
-53.832345,-25.11018467,658.9
-53.83231717,-25.11019517,658.9
-53.832289,-25.11020533,659
-53.83226033,-25.11021567,659.1
-53.83223133,-25.110225,659.2
-53.8322035,-25.11023567,659.2
-53.83217517,-25.11024683,659.2
-53.83214633,-25.11025683,659.2
-53.83211733,-25.11026667,659.2
-53.83208817,-25.110276,659.2
-53.83205867,-25.11028433,659.2
-53.83202917,-25.11029133,659.2
-53.83199917,-25.1102985,659.2
-53.83196933,-25.11030583,659.1
-53.83193933,-25.11031283,659.1
-53.83191267,-25.11031967,659
-53.83188717,-25.1103275,659
-53.8318605,-25.1103355,658.9
-53.83183333,-25.11034333,658.9
-53.8318055,-25.110351,658.9
-53.83177817,-25.11035883,658.8
-53.83175083,-25.110367,658.8
-53.8317235,-25.11037517,658.8
-53.831696,-25.11038267,658.8
-53.831669,-25.11039033,658.8
-53.83164517,-25.11039783,658.7
-53.83162217,-25.11040583,658.6
-53.83159833,-25.1104135,658.6
-53.83157317,-25.11042183,658.6
-53.83154717,-25.11042983,658.6
-53.83152083,-25.11043733,658.6
-53.83149417,-25.11044433,658.6
-53.8314675,-25.11045067,658.6
-53.83144067,-25.110457,658.6
-53.831413,-25.11046317,658.6
-53.83138533,-25.110469,658.6
-53.83135817,-25.11047517,658.7
-53.83133117,-25.11048117,658.7
-53.83130367,-25.11048733,658.7
-53.83127583,-25.11049383,658.8
-53.831248,-25.11050083,658.9
-53.83122017,-25.11050817,658.9
-53.8311925,-25.1105155,658.9
-53.8311645,-25.11052367,658.9
-53.83113633,-25.11053233,658.9
-53.83110883,-25.11054117,658.8
-53.83108167,-25.11055017,658.8
-53.83105417,-25.11055917,658.8
-53.831026,-25.11056783,658.9
-53.83099833,-25.1105765,658.9
-53.83097033,-25.110585,658.8
-53.830945,-25.11059317,658.8
-53.8309235,-25.11060017,658.8
-53.83091067,-25.11060467,658.8
-53.83090817,-25.11060617,658.8
-53.83090867,-25.11060633,658.6
-53.83090883,-25.11060683,658.5
-53.83090917,-25.11060717,658.5
-53.8309095,-25.11060733,658.5
-53.83090967,-25.11060733,658.5
-53.8309095,-25.1106075,658.5
-53.83090817,-25.11060767,658.5
-53.83090633,-25.11060783,658.4
-53.830906,-25.110608,658.5
-53.83090583,-25.110608,658.5
-53.83090567,-25.110608,658.5
-53.83090567,-25.11060817,658.5
-53.83090567,-25.11060817,658.5
-53.83090583,-25.110608,658.5
-53.83090583,-25.110608,658.5
-53.830906,-25.110608,658.5
-53.830906,-25.11060783,658.5
-53.830906,-25.11060767,658.5
-53.830906,-25.11060767,658.5
-53.83090567,-25.11060767,658.4
-53.83090567,-25.11060767,658.4
-53.83090567,-25.11060767,658.4
-53.83090567,-25.1106075,658.4
-53.83090567,-25.1106075,658.3
-53.83090567,-25.11060733,658.3
-53.83090583,-25.11060733,658.3
-53.83090583,-25.11060717,658.2
-53.83090583,-25.11060683,658.2
-53.83090583,-25.11060683,658.2
-53.830906,-25.110607,658.1
-53.830906,-25.110607,658.1
-53.83090617,-25.11060683,658
-53.83090617,-25.11060683,658.1
-53.83090617,-25.11060683,658
-53.83090617,-25.11060683,658
-53.830906,-25.11060683,658
-53.830906,-25.11060667,658
-53.830906,-25.11060683,658
-53.830906,-25.11060667,658
-53.83090583,-25.11060633,658
-53.83090583,-25.11060617,658
-53.83090567,-25.11060583,658.1
-53.83090583,-25.11060567,658.1
-53.83090583,-25.11060533,658.1
-53.83090567,-25.11060517,658.1
-53.83090567,-25.11060517,658.1
-53.8309055,-25.11060533,658.1
-53.83090583,-25.11060533,658.1
-53.83090583,-25.11060533,658.2
-53.830906,-25.11060533,658.3
-53.830906,-25.11060533,658.3
-53.830906,-25.11060533,658.4
-53.830906,-25.11060517,658.4
-53.830906,-25.11060517,658.4
-53.830906,-25.110605,658.5
-53.83090583,-25.11060517,658.5
-53.830906,-25.11060517,658.5
-53.830906,-25.11060517,658.4
-53.83090617,-25.11060517,658.4
-53.83090617,-25.11060517,658.4
-53.830906,-25.11060533,658.4
-53.830906,-25.1106055,658.5
-53.83090583,-25.1106055,658.6
-53.83090567,-25.11060533,658.6
-53.83090567,-25.11060533,658.6
-53.83090567,-25.11060533,658.6
-53.83090583,-25.1106055,658.6
-53.830906,-25.11060567,658.6
-53.83090617,-25.11060567,658.7
-53.83090633,-25.1106055,658.8
-53.83090617,-25.1106055,658.8
-53.83090617,-25.1106055,658.8
-53.83090617,-25.11060533,658.8
-53.830906,-25.110605,658.9
-53.830906,-25.11060483,658.9
-53.830906,-25.11060483,658.8
-53.83090583,-25.11060433,658.8
-53.830906,-25.11060417,658.8
-53.830906,-25.11060417,658.8
-53.83090583,-25.110604,658.8
-53.83090583,-25.11060383,658.9
-53.830906,-25.11060383,658.9
-53.83090583,-25.110604,658.9
-53.830906,-25.110604,659
-53.83090583,-25.11060433,659
-53.83090633,-25.11060433,659
-53.8309065,-25.11060433,659
-53.83090633,-25.110604,659
-53.83090617,-25.110604,659
-53.83090583,-25.11060367,659
-53.83090567,-25.1106035,659
-53.83090517,-25.11060333,659
-53.83090367,-25.1106035,659
-53.83090117,-25.11060383,659
-53.83089717,-25.11060433,659
-53.83089083,-25.11060467,659.1
-53.83088483,-25.11060483,659.2
-53.83088517,-25.1106055,659.2
-53.83088783,-25.11060567,659.2
-53.8308885,-25.1106055,659.3
-53.83088833,-25.11060567,659.4
-53.830888,-25.11060583,659.5
-53.8308875,-25.11060583,659.5
-53.830887,-25.110606,659.5
-53.83088617,-25.110606,659.4
-53.83088533,-25.110606,659.4
-53.83088433,-25.110606,659.5
-53.83088183,-25.11060583,659.5
-53.83087783,-25.11060567,659.7
-53.8308735,-25.11060533,659.7
-53.8308685,-25.1106045,659.8
-53.83086417,-25.110603,659.9
-53.83086033,-25.11060183,660
-53.83085583,-25.1106005,660.1
-53.83084517,-25.11059767,660.1
-53.8308275,-25.11059283,660.2
-53.83080917,-25.11059033,660.4
-53.83080033,-25.11058933,660.4
-53.830799,-25.11058917,660.4
-53.830799,-25.11058933,660.3
-53.8307995,-25.1105895,660.3
-53.83079983,-25.1105895,660.3
-53.83079883,-25.1105895,660.3
-53.83079533,-25.11058917,660.3
-53.83078583,-25.11058867,660.3
-53.8307695,-25.11059083,660.3
-53.83075183,-25.11059617,660.4
-53.83073383,-25.110603,660.4
-53.83071583,-25.1106105,660.3
-53.83069817,-25.11061883,660.3
-53.830681,-25.11062867,660.3
-53.830664,-25.110639,660.1
-53.83064633,-25.11064917,660.1
-53.83063083,-25.11065783,660
-53.83061983,-25.11066433,660
-53.83061517,-25.11066683,659.9
-53.8306145,-25.11066733,659.9
-53.83061417,-25.1106675,659.9
-53.830614,-25.1106675,659.8
-53.83061417,-25.1106675,659.8
-53.83061417,-25.11066767,659.8
-53.830614,-25.11066767,659.6
-53.830614,-25.11066767,659.6
-53.83061417,-25.11066767,659.5
-53.83061417,-25.11066767,659.5
-53.83061433,-25.11066767,659.4
-53.83061433,-25.1106675,659.3
-53.83061467,-25.11066767,659.2
-53.830615,-25.11066767,659.2
-53.830615,-25.11066783,659.2
-53.83061517,-25.110668,659.2
-53.83061517,-25.11066817,659.1
-53.83061533,-25.11066817,659.1
-53.83061533,-25.11066833,659.1
-53.83061533,-25.11066833,659
-53.8306155,-25.11066867,659
-53.8306155,-25.11066867,659
-53.8306155,-25.11066867,658.9
-53.83061533,-25.11066867,659
-53.83061517,-25.11066867,659
-53.83061517,-25.11066883,659
-53.830615,-25.11066867,659
-53.83061467,-25.1106685,659
-53.83061433,-25.11066833,659
-53.83061417,-25.11066833,659
-53.830614,-25.11066833,658.9
-53.83061383,-25.11066833,658.9
-53.83061367,-25.1106685,658.9
-53.8306135,-25.11066867,659
-53.8306135,-25.11066867,659
-53.8306135,-25.11066867,658.9
-53.83061367,-25.1106685,658.9
-53.83061367,-25.1106685,658.9
-53.83061383,-25.11066867,658.9
-53.830614,-25.11066883,658.9
-53.83061417,-25.11066883,658.9
-53.83061433,-25.11066883,658.9
-53.83061433,-25.11066883,658.9
-53.83061417,-25.11066883,658.9
-53.830614,-25.11066883,658.9
-53.830614,-25.110669,658.9
-53.830614,-25.110669,658.9
-53.830614,-25.110669,658.9
-53.83061383,-25.110669,659
-53.83061367,-25.110669,659
-53.8306135,-25.110669,659
-53.83061333,-25.11066883,659.1
-53.83061333,-25.11066883,659.1
-53.83061333,-25.11066867,659.1
-53.8306135,-25.1106685,659.1
-53.8306135,-25.11066833,659
-53.8306135,-25.11066817,659
-53.8306135,-25.110668,658.9
-53.83061383,-25.11066767,659
-53.830614,-25.11066733,659
-53.830614,-25.11066733,659
-53.830614,-25.11066717,659
-53.83061417,-25.110667,658.9
-53.83061433,-25.11066717,658.9
-53.83061433,-25.11066717,658.9
-53.83061433,-25.110667,658.9
-53.83061433,-25.110667,658.9
-53.83061433,-25.110667,658.9
-53.83061433,-25.110667,658.8
-53.8306145,-25.110667,658.9
-53.8306145,-25.110667,658.9
-53.83061467,-25.11066683,658.9
-53.83061483,-25.11066667,658.9
-53.830615,-25.1106665,658.8
-53.83061483,-25.11066617,658.8
-53.83061483,-25.11066567,658.9
-53.83061483,-25.11066567,658.9
-53.830615,-25.1106655,658.9
-53.830615,-25.11066533,658.9
-53.83061517,-25.11066517,658.9
-53.83061533,-25.110665,658.8
-53.8306155,-25.11066483,658.9
-53.83061567,-25.11066467,658.9
-53.83061583,-25.1106645,658.9
-53.83061583,-25.1106645,658.9
-53.830616,-25.11066433,658.9
-53.830616,-25.11066433,658.9
-53.830616,-25.11066417,658.9
-53.83061617,-25.110664,658.9
-53.83061633,-25.110664,658.9
-53.83061633,-25.11066383,658.9
-53.8306165,-25.11066383,658.9
-53.8306165,-25.11066367,658.9
-53.83061667,-25.11066367,658.9
-53.83061667,-25.1106635,658.9
-53.83061683,-25.11066333,658.9
-53.830617,-25.11066333,658.9
-53.83061717,-25.11066333,658.8
-53.83061717,-25.11066333,658.8
-53.83061717,-25.1106635,658.8
-53.83061683,-25.1106635,658.8
-53.83061667,-25.1106635,658.8
-53.83061667,-25.11066367,658.8
-53.83061667,-25.11066383,658.8
-53.8306165,-25.110664,658.8
-53.83061617,-25.11066383,658.8
-53.83061617,-25.110664,658.8
-53.83061617,-25.11066417,658.8
-53.83061617,-25.11066433,658.8
-53.830616,-25.11066433,658.8
-53.83061567,-25.11066433,658.8
-53.83061533,-25.1106645,658.8
-53.83061517,-25.1106645,658.8
-53.830615,-25.11066467,658.7
-53.83061483,-25.1106645,658.7
-53.83061467,-25.11066433,658.7
-53.83061433,-25.110664,658.6
-53.83061417,-25.11066367,658.6
-53.830614,-25.1106635,658.6
-53.83061383,-25.11066333,658.6
-53.83061367,-25.11066317,658.6
-53.8306135,-25.11066317,658.5
-53.8306135,-25.11066317,658.5
-53.83061333,-25.11066317,658.4
-53.83061317,-25.11066317,658.4
-53.83061317,-25.11066283,658.4
-53.830613,-25.1106625,658.3
-53.830613,-25.11066233,658.3
-53.83061283,-25.11066217,658.3
-53.8306125,-25.110662,658.2
-53.83061233,-25.11066183,658.2
-53.83061217,-25.11066167,658.2
-53.83061217,-25.1106615,658.2
-53.830612,-25.11066133,658.2
-53.83061217,-25.11066117,658.1
-53.830612,-25.11066083,658.1
-53.830612,-25.1106605,658.1
-53.83061183,-25.11066017,658.1
-53.830612,-25.11066017,658.1
-53.83061233,-25.11065983,658.1
-53.83061267,-25.11065933,658.1
-53.83061267,-25.11065867,658
-53.830613,-25.11065817,658
-53.830613,-25.11065783,658
-53.83061317,-25.1106575,657.9
-53.83061317,-25.11065733,657.9
-53.83061317,-25.11065733,657.9
-53.830613,-25.11065733,657.9
-53.830613,-25.110657,657.9
-53.830613,-25.11065717,658
-53.830613,-25.110657,658
-53.830613,-25.11065667,658
-53.830613,-25.11065633,658
-53.830613,-25.11065617,658
-53.83061283,-25.11065583,658
-53.830613,-25.11065567,658
-53.830613,-25.1106555,658.1
-53.83061317,-25.11065533,658.1
-53.83061317,-25.11065533,658
-53.83061333,-25.11065517,658
-53.8306135,-25.11065517,658
-53.83061333,-25.110655,658
-53.83061333,-25.110655,658
-53.8306135,-25.110655,658
-53.83061367,-25.1106555,658
-53.83061383,-25.11065583,658
-53.83061367,-25.11065617,658
-53.83061367,-25.1106565,658
-53.8306135,-25.11065717,658.1
-53.83061333,-25.11065733,658.2
-53.83061317,-25.11065733,658.3
-53.830613,-25.11065733,658.3
-53.830613,-25.11065767,658.4
-53.83061283,-25.11065817,658.6
-53.830613,-25.11065883,658.7
-53.830613,-25.11065967,658.8
-53.83061333,-25.1106605,658.9
-53.83061367,-25.11066117,659
-53.83061383,-25.11066167,659.1
-53.830614,-25.11066217,659.2
-53.83061417,-25.11066267,659.3
-53.830614,-25.11066317,659.3
-53.830614,-25.11066333,659.4
-53.83061383,-25.1106635,659.4
-53.83061383,-25.11066367,659.5
-53.830614,-25.11066417,659.5
-53.830614,-25.11066467,659.7
-53.83061417,-25.11066567,659.8
-53.83061433,-25.11066583,659.9
-53.8306145,-25.11066617,660
-53.8306145,-25.11066633,660
-53.83061433,-25.11066633,660.1
-53.830614,-25.1106665,660.1
-53.83061383,-25.11066683,660.2
-53.83061367,-25.11066733,660.3
-53.8306135,-25.11066767,660.3
-53.83061333,-25.11066817,660.4
-53.8306135,-25.11066867,660.5
-53.83061383,-25.110669,660.5
-53.83061417,-25.1106695,660.6
-53.830614,-25.11066967,660.7
-53.83061383,-25.11066983,660.7
-53.8306135,-25.11067017,660.8
-53.83061317,-25.1106705,660.8
-53.830613,-25.11067067,660.9
-53.83061283,-25.11067117,661
-53.83061267,-25.1106715,661
-53.83061283,-25.110672,661.1
-53.83061283,-25.11067233,661.1
-53.830613,-25.11067267,661
-53.83061283,-25.11067283,661
-53.83061283,-25.11067283,660.9
-53.830613,-25.11067283,660.9
-53.83061317,-25.11067283,661
-53.8306135,-25.11067283,660.9
-53.8306135,-25.1106725,660.9
-53.83061383,-25.11067217,660.9
-53.83061417,-25.110672,661
-53.83061417,-25.11067133,661
-53.8306145,-25.11067083,661
-53.83061483,-25.1106705,661
-53.83061517,-25.11067017,661.1
-53.83061533,-25.11066983,661.2
-53.8306155,-25.1106695,661.2
-53.83061567,-25.110669,661.3
-53.83061583,-25.11066867,661.3
-53.83061617,-25.11066817,661.3
-53.83061633,-25.110668,661.3
-53.83061667,-25.11066783,661.4
-53.830617,-25.11066767,661.3
-53.83061717,-25.11066767,661.4
-53.83061733,-25.1106675,661.4
-53.8306175,-25.1106675,661.4
-53.83061783,-25.11066783,661.5
-53.83061817,-25.11066817,661.5
-53.8306185,-25.1106685,661.5
-53.83061883,-25.11066883,661.5
-53.83061917,-25.110669,661.6
-53.8306195,-25.11066917,661.6
-53.83061967,-25.1106695,661.6
-53.83062,-25.11067033,661.6
-53.8306205,-25.11067117,661.6
-53.83062067,-25.110672,661.5
-53.83062067,-25.1106725,661.6
-53.8306205,-25.110673,661.6
-53.83062033,-25.1106735,661.7
-53.83062017,-25.11067383,661.8
-53.83062,-25.110674,661.9
-53.83061983,-25.11067417,662
-53.8306195,-25.1106745,662.2
-53.83061917,-25.11067433,662.3
-53.830619,-25.11067467,662.4
-53.83061883,-25.11067483,662.5
-53.83061883,-25.11067533,662.6
-53.83061883,-25.11067567,662.6
-53.83061867,-25.110676,662.6
-53.83061867,-25.11067617,662.6
-53.8306185,-25.11067617,662.7
-53.83061867,-25.11067633,662.7
-53.83061883,-25.11067667,662.7
-53.830619,-25.11067717,662.6
-53.8306195,-25.1106775,662.6
-53.83061967,-25.11067733,662.6
-53.83062017,-25.11067767,662.6
-53.8306205,-25.11067783,662.6
-53.83062083,-25.11067817,662.5
-53.830621,-25.1106785,662.5
-53.83062133,-25.11067867,662.5
-53.8306215,-25.11067883,662.5
-53.83062167,-25.110679,662.5
-53.83062183,-25.110679,662.4
-53.83062217,-25.11067917,662.4
-53.83062233,-25.11067917,662.4
-53.83062233,-25.11067917,662.4
-53.83062233,-25.11067917,662.4
-53.83062267,-25.1106795,662.4
